probe,status
cg06877575,removed_high_na
cg04573661,removed_high_na
cg02192281,removed_high_na
cg15488122,removed_high_na
cg15240149,removed_high_na
cg17734624,removed_high_na
cg11657535,removed_high_na
cg13898290,removed_high_na
cg12089656,removed_high_na
cg13369686,removed_high_na
cg26574947,removed_high_na
cg03861785,removed_high_na
cg20148003,removed_high_na
cg05095057,removed_high_na
cg02614999,removed_high_na
cg16792258,removed_high_na
cg12930262,removed_high_na
cg15150215,removed_high_na
cg02179473,removed_high_na
cg16235843,removed_high_na
cg24168083,removed_high_na
cg14380065,removed_high_na
cg14380061,removed_high_na
cg01380078,removed_high_na
cg15693937,removed_high_na
cg22057822,removed_high_na
cg13835852,removed_high_na
cg05069431,removed_high_na
cg07083481,removed_high_na
cg01414357,removed_high_na
cg02752932,removed_high_na
cg24604172,removed_high_na
cg24604179,removed_high_na
cg11420782,removed_high_na
cg11420780,removed_high_na
cg21531038,removed_high_na
cg19277154,removed_high_na
cg00847250,removed_high_na
cg11655390,removed_high_na
cg11503487,removed_high_na
cg08942004,removed_high_na
cg02338947,removed_high_na
cg25312939,removed_high_na
cg10577586,removed_high_na
cg12589456,removed_high_na
cg20721135,removed_high_na
cg03142837,removed_high_na
cg12482432,removed_high_na
cg17400285,removed_high_na
cg25670567,removed_high_na
cg10981942,removed_high_na
cg12048617,removed_high_na
cg02755446,removed_high_na
cg10682568,removed_high_na
cg04180929,removed_high_na
cg01755703,removed_high_na
cg03647778,removed_high_na
cg09281101,removed_high_na
cg17752899,removed_high_na
cg01823585,removed_high_na
cg00463485,removed_high_na
cg08422497,removed_high_na
cg16401890,removed_high_na
cg15176306,removed_high_na
cg13266773,removed_high_na
cg25458298,removed_high_na
cg26141807,removed_high_na
cg02322969,removed_high_na
cg07905985,removed_high_na
cg26133736,removed_high_na
cg15026026,removed_high_na
cg02461269,removed_high_na
cg12178088,removed_high_na
cg21349901,removed_high_na
cg11791960,removed_high_na
cg01768894,removed_high_na
cg11014073,removed_high_na
cg00615183,removed_high_na
cg23235622,removed_high_na
cg25798460,removed_high_na
cg18383124,removed_high_na
cg26519930,removed_high_na
cg16152954,removed_high_na
cg27056129,removed_high_na
cg10300729,removed_high_na
cg11088743,removed_high_na
cg12738248,removed_high_na
cg14284424,removed_high_na
cg00409183,removed_high_na
cg09915421,removed_high_na
cg01284415,removed_high_na
cg01698934,removed_high_na
cg17831900,removed_high_na
cg16568373,removed_high_na
cg02362718,removed_high_na
cg07350016,removed_high_na
cg13942283,removed_high_na
cg25288855,removed_high_na
cg21765252,removed_high_na
ch.X.1171704R,removed_high_na
cg13305406,removed_high_na
cg17233998,removed_high_na
cg00969731,removed_high_na
cg06264882,removed_high_na
cg10665263,removed_high_na
cg10214301,removed_high_na
cg14423168,removed_high_na
cg18537027,removed_high_na
cg13468149,removed_high_na
cg17848838,removed_high_na
cg22352504,removed_high_na
cg07456370,removed_high_na
cg09411366,removed_high_na
cg20263261,removed_high_na
cg06702718,removed_high_na
cg17196244,removed_high_na
cg13322037,removed_high_na
cg10992825,removed_high_na
cg24051103,removed_high_na
cg16571007,removed_high_na
cg27380227,removed_high_na
cg26672202,removed_high_na
cg14466580,removed_high_na
cg25410789,removed_high_na
cg20078624,removed_high_na
cg08056390,removed_high_na
ch.10.1305203R,removed_high_na
cg18740872,removed_high_na
cg27489939,removed_high_na
cg12223801,removed_high_na
cg00021044,removed_high_na
ch.13.38799509F,removed_high_na
cg10606835,removed_high_na
cg05253630,removed_high_na
ch.7.1191358R,removed_high_na
cg10276400,removed_high_na
cg00826520,removed_high_na
cg12209743,removed_high_na
cg10183965,removed_high_na
cg06723453,removed_high_na
cg16701938,removed_high_na
cg06723459,removed_high_na
cg19166242,removed_high_na
cg05022789,removed_high_na
cg08371682,removed_high_na
cg18314140,removed_high_na
cg19922741,removed_high_na
cg11141368,removed_high_na
cg23165913,removed_high_na
cg16210355,removed_high_na
cg09357483,removed_high_na
cg16565696,removed_high_na
cg26020015,removed_high_na
cg23737713,removed_high_na
cg10589094,removed_high_na
cg12409937,removed_high_na
cg23130957,removed_high_na
cg09762182,removed_high_na
cg12132508,removed_high_na
cg22809606,removed_high_na
cg15489196,removed_high_na
cg16767627,removed_high_na
cg09160038,removed_high_na
cg22614748,removed_high_na
cg09330909,removed_high_na
cg25154059,removed_high_na
cg03835292,removed_high_na
cg04266205,removed_high_na
cg03804206,removed_high_na
cg16824731,removed_high_na
cg02878831,removed_high_na
cg27276918,removed_high_na
cg24476939,removed_high_na
cg14947955,removed_high_na
cg26907672,removed_high_na
cg03226121,removed_high_na
cg22337830,removed_high_na
cg14824266,removed_high_na
cg14898232,removed_high_na
cg16237545,removed_high_na
cg04150862,removed_high_na
cg21318019,removed_high_na
cg11137761,removed_high_na
cg15943603,removed_high_na
cg19685066,removed_high_na
cg10838086,removed_high_na
cg06579248,removed_high_na
cg00401463,removed_high_na
cg14632490,removed_high_na
cg11888470,removed_high_na
cg00012397,removed_high_na
cg16567586,removed_high_na
cg21558706,removed_high_na
cg09103600,removed_high_na
cg20449382,removed_high_na
cg15645254,removed_high_na
cg09472430,removed_high_na
cg26785106,removed_high_na
cg11880242,removed_high_na
cg25527732,removed_high_na
cg06331531,removed_high_na
cg25331309,removed_high_na
cg00483994,removed_high_na
cg18402433,removed_high_na
cg19000186,removed_high_na
cg14431577,removed_high_na
cg14431573,removed_high_na
cg18549036,removed_high_na
cg16206504,removed_high_na
cg23743830,removed_high_na
cg07716603,removed_high_na
cg00347056,removed_high_na
cg15688619,removed_high_na
cg00292896,removed_high_na
cg17657876,removed_high_na
cg08323596,removed_high_na
cg19604488,removed_high_na
cg07971584,removed_high_na
cg18001180,removed_high_na
cg15027237,removed_high_na
cg07088130,removed_high_na
cg26172108,removed_high_na
cg10062329,removed_high_na
cg12329407,removed_high_na
cg02027263,removed_high_na
cg10737051,removed_high_na
cg14377171,removed_high_na
cg08434186,removed_high_na
cg05627800,removed_high_na
cg05232133,removed_high_na
cg16650026,removed_high_na
cg14867741,removed_high_na
cg19905251,removed_high_na
cg09745638,removed_high_na
cg11235790,removed_high_na
cg08294506,removed_high_na
cg11437923,removed_high_na
cg03971661,removed_high_na
cg01296982,removed_high_na
cg10865436,removed_high_na
cg00674043,removed_high_na
cg19598403,removed_high_na
cg16805553,removed_high_na
cg02815835,removed_high_na
cg26317888,removed_high_na
cg05702725,removed_high_na
cg08272073,removed_high_na
cg08830139,removed_high_na
cg15883417,removed_high_na
cg11034318,removed_high_na
cg22962041,removed_high_na
cg06814851,removed_high_na
cg15032462,removed_high_na
cg13978347,removed_high_na
cg00252803,removed_high_na
cg12952736,removed_high_na
cg00146755,removed_high_na
cg00146756,removed_high_na
cg18000445,removed_high_na
cg11718780,removed_high_na
cg01231485,removed_high_na
cg15697160,removed_high_na
cg01171264,removed_high_na
cg17592182,removed_high_na
cg02687543,removed_high_na
cg24926924,removed_high_na
cg11495234,removed_high_na
cg16570256,removed_high_na
cg08759150,removed_high_na
cg12078958,removed_high_na
cg19488505,removed_high_na
cg01635821,removed_high_na
cg05531409,removed_high_na
cg17208467,removed_high_na
cg10697882,removed_high_na
cg11242581,removed_high_na
cg08249698,removed_high_na
cg03525583,removed_high_na
cg21093007,removed_high_na
cg06697407,removed_high_na
cg27475235,removed_high_na
cg05956920,removed_high_na
cg18305433,removed_high_na
cg06213060,removed_high_na
cg26224339,removed_high_na
cg15712821,removed_high_na
cg09844805,removed_high_na
cg14000519,removed_high_na
cg14151166,removed_high_na
cg23748965,removed_high_na
cg09812642,removed_high_na
cg19632366,removed_high_na
cg25931371,removed_high_na
cg15206500,removed_high_na
cg12241963,removed_high_na
cg01482087,removed_high_na
cg20497631,removed_high_na
cg17324872,removed_high_na
cg05541356,removed_high_na
cg00432059,removed_high_na
cg13503268,removed_high_na
cg12077818,removed_high_na
cg11630226,removed_high_na
cg02326301,removed_high_na
cg07921818,removed_high_na
cg12581354,removed_high_na
cg03944375,removed_high_na
cg04538760,removed_high_na
cg10809872,removed_high_na
cg16861845,removed_high_na
cg10209300,removed_high_na
cg16036992,removed_high_na
cg20782653,removed_high_na
cg15211596,removed_high_na
cg25895284,removed_high_na
cg02753444,removed_high_na
cg25845203,removed_high_na
cg00009916,removed_high_na
cg26412434,removed_high_na
cg01265531,removed_high_na
cg21171954,removed_high_na
cg17575124,removed_high_na
cg23103346,removed_high_na
cg07173972,removed_high_na
cg15902329,removed_high_na
cg15539318,removed_high_na
cg15228441,removed_high_na
ch.6.79339589F,removed_high_na
cg16449402,removed_high_na
cg19493651,removed_high_na
cg22657772,removed_high_na
cg02599773,removed_high_na
cg08328735,removed_high_na
cg25307521,removed_high_na
cg01319583,removed_high_na
cg26515378,removed_high_na
cg13452260,removed_high_na
cg24443925,removed_high_na
cg08429347,removed_high_na
cg13206201,removed_high_na
cg10081899,removed_high_na
cg04060943,removed_high_na
cg12902357,removed_high_na
cg07958502,removed_high_na
cg14513031,removed_high_na
cg02150344,removed_high_na
cg05586863,removed_high_na
cg10634115,removed_high_na
cg27353721,removed_high_na
cg17799654,removed_high_na
cg04685392,removed_high_na
cg11527344,removed_high_na
cg16739503,removed_high_na
cg19776945,removed_high_na
cg14858616,removed_high_na
cg16114141,removed_high_na
cg14011419,removed_high_na
cg11921111,removed_high_na
cg19268652,removed_high_na
cg16555194,removed_high_na
cg01396655,removed_high_na
cg13855408,removed_high_na
cg24683103,removed_high_na
cg02809199,removed_high_na
cg19875936,removed_high_na
cg00584955,removed_high_na
cg10107298,removed_high_na
cg02156950,removed_high_na
cg09554339,removed_high_na
cg06200514,removed_high_na
cg10589949,removed_high_na
cg20991483,removed_high_na
cg20589078,removed_high_na
cg04104776,removed_high_na
cg25103419,removed_high_na
cg09420691,removed_high_na
cg04079400,removed_high_na
cg15836427,removed_high_na
cg24851260,removed_high_na
cg14623093,removed_high_na
cg19745934,removed_high_na
cg05795554,removed_high_na
cg21249829,removed_high_na
cg26733142,removed_high_na
ch.8.81283154R,removed_high_na
cg14698867,removed_high_na
cg14422782,removed_high_na
cg20249919,removed_high_na
cg19592921,removed_high_na
cg09900463,removed_high_na
cg26397291,removed_high_na
cg22259698,removed_high_na
cg08868447,removed_high_na
cg09794102,removed_high_na
cg05402641,removed_high_na
cg20370505,removed_high_na
cg26845036,removed_high_na
cg14023762,removed_high_na
cg21911858,removed_high_na
cg08722996,removed_high_na
cg00944181,removed_high_na
cg13440882,removed_high_na
cg06412323,removed_high_na
cg18845053,removed_high_na
cg03718183,removed_high_na
cg16663891,removed_high_na
cg02336163,removed_high_na
cg21690921,removed_high_na
ch.7.453032F,removed_high_na
cg22958076,removed_high_na
cg21642054,removed_high_na
cg12856782,removed_high_na
cg15966610,removed_high_na
cg12467191,removed_high_na
cg05754872,removed_high_na
cg16108237,removed_high_na
cg13379325,removed_high_na
cg05308904,removed_high_na
cg25340098,removed_high_na
cg26163108,removed_high_na
cg20241059,removed_high_na
cg18833896,removed_high_na
cg19079000,removed_high_na
cg10456769,removed_high_na
cg22583305,removed_high_na
cg04231429,removed_high_na
cg20067142,removed_high_na
cg03624908,removed_high_na
cg11583287,removed_high_na
cg16218337,removed_high_na
cg14074351,removed_high_na
cg24197734,removed_high_na
cg12609498,removed_high_na
cg17412069,removed_high_na
cg17803713,removed_high_na
cg01192112,removed_high_na
cg16652855,removed_high_na
cg17557464,removed_high_na
cg00180666,removed_high_na
cg22246295,removed_high_na
cg09312544,removed_high_na
cg23440389,removed_high_na
cg16312954,removed_high_na
cg14721618,removed_high_na
cg12522833,removed_high_na
cg07542871,removed_high_na
cg16749629,removed_high_na
cg22732549,removed_high_na
cg16427109,removed_high_na
cg19689672,removed_high_na
cg03693925,removed_high_na
cg02022488,removed_high_na
cg01104045,removed_high_na
cg11804940,removed_high_na
cg24880821,removed_high_na
cg13721383,removed_high_na
cg24848192,removed_high_na
cg05351078,removed_high_na
cg10406753,removed_high_na
cg20975733,removed_high_na
cg22903300,removed_high_na
cg06747982,removed_high_na
cg25308381,removed_high_na
cg23170280,removed_high_na
cg02467735,removed_high_na
cg23861101,removed_high_na
cg04462340,removed_high_na
cg14372452,removed_high_na
cg16287042,removed_high_na
cg09603520,removed_high_na
cg14286335,removed_high_na
cg14393649,removed_high_na
cg14866424,removed_high_na
cg03231275,removed_high_na
cg14362416,removed_high_na
cg04244918,removed_high_na
ch.22.317144R,removed_high_na
cg13298451,removed_high_na
cg12109141,removed_high_na
cg27429080,removed_high_na
cg15828096,removed_high_na
cg10101143,removed_high_na
cg18795205,removed_high_na
ch.8.9051069F,removed_high_na
cg12831983,removed_high_na
cg13376438,removed_high_na
cg02091951,removed_high_na
cg04202955,removed_high_na
cg03176423,removed_high_na
cg14606129,removed_high_na
cg17298403,removed_high_na
cg02745784,removed_high_na
cg01723876,removed_high_na
cg03755957,removed_high_na
cg00975912,removed_high_na
cg08619954,removed_high_na
cg18490614,removed_high_na
cg05403431,removed_high_na
cg08403010,removed_high_na
cg21126118,removed_high_na
cg07485754,removed_high_na
cg01720520,removed_high_na
cg07142325,removed_high_na
cg22207672,removed_high_na
cg17554647,removed_high_na
cg04345102,removed_high_na
ch.X.772254F,removed_high_na
cg11246447,removed_high_na
cg25916172,removed_high_na
cg06957728,removed_high_na
cg09501518,removed_high_na
cg23077884,removed_high_na
cg15523609,removed_high_na
cg05988698,removed_high_na
cg02727824,removed_high_na
cg09973022,removed_high_na
cg01195732,removed_high_na
cg23725454,removed_high_na
cg03701965,removed_high_na
cg15073065,removed_high_na
cg22293823,removed_high_na
cg08251449,removed_high_na
cg08213398,removed_high_na
cg24552391,removed_high_na
cg03351978,removed_high_na
cg09144905,removed_high_na
cg02210222,removed_high_na
cg07046007,removed_high_na
cg17032383,removed_high_na
cg21303655,removed_high_na
cg03150111,removed_high_na
cg10446944,removed_high_na
cg08905832,removed_high_na
cg05005023,removed_high_na
cg23810114,removed_high_na
cg20609972,removed_high_na
cg11645724,removed_high_na
cg19200719,removed_high_na
cg12549079,removed_high_na
cg19886405,removed_high_na
cg13098428,removed_high_na
cg01176782,removed_high_na
cg17017161,removed_high_na
cg13935694,removed_high_na
cg25494408,removed_high_na
cg21874202,removed_high_na
cg00033155,removed_high_na
cg25401219,removed_high_na
cg00743629,removed_high_na
cg12750276,removed_high_na
cg23014747,removed_high_na
cg02673015,removed_high_na
cg05085973,removed_high_na
cg11674763,removed_high_na
cg22355554,removed_high_na
cg26466258,removed_high_na
cg14019826,removed_high_na
cg00832850,removed_high_na
cg09299773,removed_high_na
cg20091215,removed_high_na
cg15314023,removed_high_na
cg00117869,removed_high_na
cg19606356,removed_high_na
cg24830814,removed_high_na
cg21590827,removed_high_na
cg25145195,removed_high_na
cg06461462,removed_high_na
cg02516530,removed_high_na
cg12794992,removed_high_na
cg05834603,removed_high_na
cg25764935,removed_high_na
cg22542120,removed_high_na
cg09886921,removed_high_na
cg10193997,removed_high_na
cg16904430,removed_high_na
cg05208607,removed_high_na
cg15472802,removed_high_na
cg01163994,removed_high_na
cg02666020,removed_high_na
cg09385667,removed_high_na
cg07125967,removed_high_na
cg05355301,removed_high_na
cg26746674,removed_high_na
cg03211192,removed_high_na
ch.20.46655034F,removed_high_na
cg05173159,removed_high_na
cg09936895,removed_high_na
cg16115249,removed_high_na
cg18479173,removed_high_na
cg16655091,removed_high_na
cg03417110,removed_high_na
cg26238414,removed_high_na
